borough,communitydistrict,waste type,month,quantity
Queens,2,leaves organic,8,0
Queens,2,mgp,8,415.1
Queens,2,other organics,8,9.2
Queens,2,paper,8,519.2
Queens,2,refuse,8,3761
Queens,2,res organics,8,187.3
Queens,2,school organic,8,0
Queens,2,xmastree,8,0
Queens,3,leaves organic,8,0
Queens,3,mgp,8,516.7
Queens,3,other organics,8,0
Queens,3,paper,8,334.7
Queens,3,refuse,8,4629.7
Queens,3,res organics,8,191.3
Queens,3,school organic,8,0
Queens,3,xmastree,8,0
Queens,4,leaves organic,8,0
Queens,4,mgp,8,516.1
Queens,4,other organics,8,0
Queens,4,paper,8,335.7
Queens,4,refuse,8,4039.8
Queens,4,res organics,8,174.4
Queens,4,school organic,8,0
Queens,4,xmastree,8,0
Queens,5,leaves organic,8,0
Queens,5,mgp,8,640.2
Queens,5,other organics,8,0
Queens,5,paper,8,558.5
Queens,5,refuse,8,4239.9
Queens,5,res organics,8,350.9
Queens,5,school organic,8,54.6
Queens,5,xmastree,8,0
Queens,6,leaves organic,8,0
Queens,6,mgp,8,358.7
Queens,6,other organics,8,0
Queens,6,paper,8,355.6
Queens,6,refuse,8,2514.5
Queens,6,res organics,8,202.1
Queens,6,school organic,8,0
Queens,6,xmastree,8,0
Queens,7,leaves organic,8,0
Queens,7,mgp,8,748.4
Queens,7,other organics,8,0
Queens,7,paper,8,911.7
Queens,7,refuse,8,8429.3
Queens,7,res organics,8,304.6
Queens,7,school organic,8,23.6
Queens,7,xmastree,8,0
Queens,8,leaves organic,8,0
Queens,8,mgp,8,380.9
Queens,8,other organics,8,0
Queens,8,paper,8,413.4
Queens,8,refuse,8,3578.7
Queens,8,res organics,8,201.2
Queens,8,school organic,8,0
Queens,8,xmastree,8,0
Queens,9,leaves organic,8,0
Queens,9,mgp,8,503.7
Queens,9,other organics,8,0
Queens,9,paper,8,395.1
Queens,9,refuse,8,3871
Queens,9,res organics,8,266.4
Queens,9,school organic,8,0
Queens,9,xmastree,8,0
Queens,1,leaves organic,9,0
Queens,1,mgp,9,613.5
Queens,1,other organics,9,10.7
Queens,1,paper,9,649.5
Queens,1,refuse,9,3970.6
Queens,1,res organics,9,221.3
Queens,1,school organic,9,121.6
Queens,1,xmastree,9,0
Queens,10,leaves organic,9,0
Queens,10,mgp,9,529.5
Queens,10,other organics,9,0
Queens,10,paper,9,343
Queens,10,refuse,9,3646.1
Queens,10,res organics,9,161.8
Queens,10,school organic,9,79.5
Queens,10,xmastree,9,0
Queens,11,leaves organic,9,0
Queens,11,mgp,9,430.6
Queens,11,other organics,9,0
Queens,11,paper,9,417.9
Queens,11,refuse,9,2716.9
Queens,11,res organics,9,357.3
Queens,11,school organic,9,83.2
Queens,11,xmastree,9,0
Queens,12,leaves organic,9,0
Queens,12,mgp,9,912.2
Queens,12,other organics,9,0
Queens,12,paper,9,477.1
Queens,12,refuse,9,7042.3
Queens,12,res organics,9,434
Queens,12,school organic,9,75.7
Queens,12,xmastree,9,0
Queens,13,leaves organic,9,0
Queens,13,mgp,9,821.6
Queens,13,other organics,9,0
Queens,13,paper,9,445.5
Queens,13,refuse,9,5236.2
Queens,13,res organics,9,235.2
Queens,13,school organic,9,69.6
Queens,13,xmastree,9,0
Queens,14,leaves organic,9,0
Queens,14,mgp,9,227.4
Queens,14,other organics,9,0
Queens,14,paper,9,265.5
Queens,14,refuse,9,3755.3
Queens,14,res organics,9,102.4
Queens,14,school organic,9,0
Queens,14,xmastree,9,0
Queens,2,leaves organic,9,0
Queens,2,mgp,9,412.2
Queens,2,other organics,9,10.3
Queens,2,paper,9,589.2
Queens,2,refuse,9,4014.8
Queens,2,res organics,9,189.4
Queens,2,school organic,9,168.3
Queens,2,xmastree,9,0
Queens,3,leaves organic,9,0
Queens,3,mgp,9,499.7
Queens,3,other organics,9,0
Queens,3,paper,9,321.6
Queens,3,refuse,9,4808.9
Queens,3,res organics,9,173
Queens,3,school organic,9,0
Queens,3,xmastree,9,0
Queens,4,leaves organic,9,0
Queens,4,mgp,9,476.6
Queens,4,other organics,9,0
Queens,4,paper,9,320.9
Queens,4,refuse,9,4116.9
Queens,4,res organics,9,164.6
Queens,4,school organic,9,0
Queens,4,xmastree,9,0
Queens,5,leaves organic,9,0
Queens,5,mgp,9,642.3
Queens,5,other organics,9,0
Queens,5,paper,9,581.7
Queens,5,refuse,9,4432.9
Queens,5,res organics,9,346.4
Queens,5,school organic,9,112.9
Queens,5,xmastree,9,0
Queens,6,leaves organic,9,0
Queens,6,mgp,9,355.9
Queens,6,other organics,9,0
Queens,6,paper,9,358.2
Queens,6,refuse,9,2655.6
Queens,6,res organics,9,197.8
Queens,6,school organic,9,0
Queens,6,xmastree,9,0
Queens,7,leaves organic,9,0
Queens,7,mgp,9,758
Queens,7,other organics,9,0
Queens,7,paper,9,935.6
Queens,7,refuse,9,8827.5
Queens,7,res organics,9,288.1
Queens,7,school organic,9,95.7
Queens,7,xmastree,9,0
Queens,8,leaves organic,9,0
Queens,8,mgp,9,387.6
Queens,8,other organics,9,0
Queens,8,paper,9,417.6
Queens,8,refuse,9,3817.6
Queens,8,res organics,9,202.9
Queens,8,school organic,9,0
Queens,8,xmastree,9,0
Queens,9,leaves organic,9,0
Queens,9,mgp,9,502.6
Queens,9,other organics,9,0
Queens,9,paper,9,449
Queens,9,refuse,9,3931.2
Queens,9,res organics,9,263.3
Queens,9,school organic,9,104.8
Queens,9,xmastree,9,0
Queens,1,leaves organic,10,0
Queens,1,mgp,10,617.2
Queens,1,other organics,10,17.5
Queens,1,paper,10,643.2
Queens,1,refuse,10,4054.1
Queens,1,res organics,10,247.9
Queens,1,school organic,10,145.3
Queens,1,xmastree,10,0
Queens,10,leaves organic,10,0
Queens,10,mgp,10,521
Queens,10,other organics,10,0
Queens,10,paper,10,344.9
Queens,10,refuse,10,3627.5
Queens,10,res organics,10,184.2
Queens,10,school organic,10,97.8
Queens,10,xmastree,10,0
Queens,11,leaves organic,10,0
Queens,11,mgp,10,418.2
Queens,11,other organics,10,0
Queens,11,paper,10,419.4
Queens,11,refuse,10,2689.8
Queens,11,res organics,10,377.9
Queens,11,school organic,10,101.1
Queens,11,xmastree,10,0
Queens,12,leaves organic,10,0
Queens,12,mgp,10,915.6
Queens,12,other organics,10,0
Queens,12,paper,10,484.4
Queens,12,refuse,10,6773
Queens,12,res organics,10,461.1
Queens,12,school organic,10,93
Queens,12,xmastree,10,0
Queens,13,leaves organic,10,0
Queens,13,mgp,10,804.2
Queens,13,other organics,10,0
Queens,13,paper,10,463.8
Queens,13,refuse,10,5081.2
Queens,13,res organics,10,244.4
Queens,13,school organic,10,79.6
Queens,13,xmastree,10,0
Queens,14,leaves organic,10,0
Queens,14,mgp,10,247.1
Queens,14,other organics,10,0
Queens,14,paper,10,278
Queens,14,refuse,10,3591.3
Queens,14,res organics,10,110.3
Queens,14,school organic,10,0
Queens,14,xmastree,10,0
Queens,2,leaves organic,10,0
Queens,2,mgp,10,429.9
Queens,2,other organics,10,9
Queens,2,paper,10,580
Queens,2,refuse,10,3978
Queens,2,res organics,10,211.7
Queens,2,school organic,10,205.4
Queens,2,xmastree,10,0
Queens,3,leaves organic,10,0
Queens,3,mgp,10,536.2
Queens,3,other organics,10,0
Queens,3,paper,10,358.5
Queens,3,refuse,10,4863.3
Queens,3,res organics,10,220
Queens,3,school organic,10,0
Queens,3,xmastree,10,0
Queens,4,leaves organic,10,0
Queens,4,mgp,10,529
Queens,4,other organics,10,0
Queens,4,paper,10,347.5
Queens,4,refuse,10,4171.3
Queens,4,res organics,10,176.4
Queens,4,school organic,10,0
Queens,4,xmastree,10,0
Queens,5,leaves organic,10,0
Queens,5,mgp,10,666.3
Queens,5,other organics,10,0
Queens,5,paper,10,613
Queens,5,refuse,10,4443.2
Queens,5,res organics,10,364.9
Queens,5,school organic,10,131.2
Queens,5,xmastree,10,0
Queens,6,leaves organic,10,0
Queens,6,mgp,10,363.9
Queens,6,other organics,10,0
Queens,6,paper,10,377.7
Queens,6,refuse,10,2628.8
Queens,6,res organics,10,210
Queens,6,school organic,10,0
Queens,6,xmastree,10,0
Queens,7,leaves organic,10,0
Queens,7,mgp,10,765.8
Queens,7,other organics,10,0
Queens,7,paper,10,979.4
Queens,7,refuse,10,8960.1
Queens,7,res organics,10,307.5
Queens,7,school organic,10,114.1
Queens,7,xmastree,10,0
Queens,8,leaves organic,10,0
Queens,8,mgp,10,399.1
Queens,8,other organics,10,0
Queens,8,paper,10,427.6
Queens,8,refuse,10,3736.8
Queens,8,res organics,10,218.8
Queens,8,school organic,10,0
Queens,8,xmastree,10,0
Queens,9,leaves organic,10,0
Queens,9,mgp,10,510.7
Queens,9,other organics,10,0
Queens,9,paper,10,433.9
Queens,9,refuse,10,3943.1
Queens,9,res organics,10,304.9
Queens,9,school organic,10,138.5
Queens,9,xmastree,10,0
Queens,1,leaves organic,11,0
Queens,1,mgp,11,566.3
Queens,1,other organics,11,55.3
Queens,1,paper,11,593.2
Queens,1,refuse,11,3784.2
Queens,1,res organics,11,296.8
Queens,1,school organic,11,122.1
Queens,1,xmastree,11,0
Queens,10,leaves organic,11,0
Queens,10,mgp,11,462.2
Queens,10,other organics,11,0
Queens,10,paper,11,308.9
Queens,10,refuse,11,3296.9
Queens,10,res organics,11,225.3
Queens,10,school organic,11,70.7
Queens,10,xmastree,11,0
Queens,11,leaves organic,11,0
Queens,11,mgp,11,387.4
Queens,11,other organics,11,0
Queens,11,paper,11,383.9
Queens,11,refuse,11,2515.1
Queens,11,res organics,11,612.4
Queens,11,school organic,11,82.9
Queens,11,xmastree,11,0
Queens,12,leaves organic,11,0
Queens,12,mgp,11,804.7
Queens,12,other organics,11,0
Queens,12,paper,11,436.9
Queens,12,refuse,11,6101.2
Queens,12,res organics,11,615.2
Queens,12,school organic,11,72.4
Queens,12,xmastree,11,0
Queens,13,leaves organic,11,0
Queens,13,mgp,11,712.9
Queens,13,other organics,11,0
Queens,13,paper,11,415.1
Queens,13,refuse,11,4686
Queens,13,res organics,11,345.4
Queens,13,school organic,11,68.3
Queens,13,xmastree,11,0
Queens,14,leaves organic,11,0
Queens,14,mgp,11,215
Queens,14,other organics,11,0
Queens,14,paper,11,267.1
Queens,14,refuse,11,3280.4
Queens,14,res organics,11,111.6
Queens,14,school organic,11,0
Queens,14,xmastree,11,0
Queens,2,leaves organic,11,0
Queens,2,mgp,11,384.5
Queens,2,other organics,11,7.8
Queens,2,paper,11,533.2
Queens,2,refuse,11,3697.6
Queens,2,res organics,11,221.9
Queens,2,school organic,11,167.8
Queens,2,xmastree,11,0
Queens,3,leaves organic,11,0
Queens,3,mgp,11,458.6
Queens,3,other organics,11,0
Queens,3,paper,11,308.2
Queens,3,refuse,11,4426.9
Queens,3,res organics,11,231.5
Queens,3,school organic,11,0
Queens,3,xmastree,11,0
Queens,4,leaves organic,11,0
Queens,4,mgp,11,462.2
Queens,4,other organics,11,0
Queens,4,paper,11,303.5
Queens,4,refuse,11,3880.5
Queens,4,res organics,11,168.8
Queens,4,school organic,11,0
Queens,4,xmastree,11,0
Queens,5,leaves organic,11,0
Queens,5,mgp,11,595.3
Queens,5,other organics,11,0
Queens,5,paper,11,558.3
Queens,5,refuse,11,4220.7
Queens,5,res organics,11,443.8
Queens,5,school organic,11,105.3
Queens,5,xmastree,11,0
Queens,6,leaves organic,11,0
Queens,6,mgp,11,321
Queens,6,other organics,11,0
Queens,6,paper,11,340.6
Queens,6,refuse,11,2435.6
Queens,6,res organics,11,305.5
Queens,6,school organic,11,0
Queens,6,xmastree,11,0
Queens,7,leaves organic,11,0
Queens,7,mgp,11,701.1
Queens,7,other organics,11,0
Queens,7,paper,11,905.5
Queens,7,refuse,11,8436.8
Queens,7,res organics,11,431.3
Queens,7,school organic,11,97.3
Queens,7,xmastree,11,0
Queens,8,leaves organic,11,0
Queens,8,mgp,11,350.9
Queens,8,other organics,11,0
Queens,8,paper,11,385.6
Queens,8,refuse,11,3465.9
Queens,8,res organics,11,320.6
Queens,8,school organic,11,0
Queens,8,xmastree,11,0
Queens,9,leaves organic,11,0
Queens,9,mgp,11,462.5
Queens,9,other organics,11,0
Queens,9,paper,11,396.7
Queens,9,refuse,11,3612.9
Queens,9,res organics,11,386.2
Queens,9,school organic,11,114.8
Queens,9,xmastree,11,0
Queens,1,leaves organic,12,0
Queens,1,mgp,12,692.2
Queens,1,other organics,12,22.7
Queens,1,paper,12,767.7
Queens,1,refuse,12,4195.4
Queens,1,res organics,12,266.8
Queens,1,school organic,12,120.5
Queens,1,xmastree,12,0
Queens,10,leaves organic,12,0
Queens,10,mgp,12,569.6
Queens,10,other organics,12,0
Queens,10,paper,12,419.3
Queens,10,refuse,12,3534.5
Queens,10,res organics,12,168
Queens,10,school organic,12,78.4
Queens,10,xmastree,12,0
Queens,11,leaves organic,12,0
Queens,11,mgp,12,452.1
Queens,11,other organics,12,0
Queens,11,paper,12,503.4
Queens,11,refuse,12,2666.3
Queens,11,res organics,12,379.8
Queens,11,school organic,12,86.3
Queens,11,xmastree,12,0
Queens,12,leaves organic,12,0
Queens,12,mgp,12,984.1
Queens,12,other organics,12,0
Queens,12,paper,12,582.6
Queens,12,refuse,12,6711.1
Queens,12,res organics,12,414.8
Queens,12,school organic,12,75.5
Queens,12,xmastree,12,0
Queens,13,leaves organic,12,0
Queens,13,mgp,12,872
Queens,13,other organics,12,0
Queens,13,paper,12,530.1
Queens,13,refuse,12,5013.5
Queens,13,res organics,12,244.5
Queens,13,school organic,12,64.7
Queens,13,xmastree,12,0
Queens,14,leaves organic,12,0
Queens,14,mgp,12,250.8
Queens,14,other organics,12,0
Queens,14,paper,12,323.9
Queens,14,refuse,12,3619
Queens,14,res organics,12,98.7
Queens,14,school organic,12,0
Queens,14,xmastree,12,0
Queens,2,leaves organic,12,0
Queens,2,mgp,12,476.2
Queens,2,other organics,12,9.6
Queens,2,paper,12,705.9
Queens,2,refuse,12,3977
Queens,2,res organics,12,212.5
Queens,2,school organic,12,172.9
Queens,2,xmastree,12,0
Queens,3,leaves organic,12,0
Queens,3,mgp,12,561.3
Queens,3,other organics,12,0
Queens,3,paper,12,411.1
Queens,3,refuse,12,4855.4
Queens,3,res organics,12,195.9
Queens,3,school organic,12,0
Queens,3,xmastree,12,0
Queens,4,leaves organic,12,0
Queens,4,mgp,12,521.2
Queens,4,other organics,12,0
Queens,4,paper,12,426.4
Queens,4,refuse,12,4221.2
Queens,4,res organics,12,159.6
Queens,4,school organic,12,0
Queens,4,xmastree,12,0
Queens,5,leaves organic,12,0
Queens,5,mgp,12,720.8
Queens,5,other organics,12,0
Queens,5,paper,12,748.6
Queens,5,refuse,12,4616.7
Queens,5,res organics,12,317.4
Queens,5,school organic,12,111.3
Queens,5,xmastree,12,0
Queens,6,leaves organic,12,0
Queens,6,mgp,12,390.8
Queens,6,other organics,12,0
Queens,6,paper,12,462.4
Queens,6,refuse,12,2671.9
Queens,6,res organics,12,205.4
Queens,6,school organic,12,4.7
Queens,6,xmastree,12,0
Queens,7,leaves organic,12,0
Queens,7,mgp,12,823.6
Queens,7,other organics,12,0
Queens,7,paper,12,1074.4
Queens,7,refuse,12,8826.6
Queens,7,res organics,12,265.4
Queens,7,school organic,12,93.3
Queens,7,xmastree,12,0
Queens,8,leaves organic,12,0
Queens,8,mgp,12,407.7
Queens,8,other organics,12,0
Queens,8,paper,12,489.1
Queens,8,refuse,12,3689.2
Queens,8,res organics,12,249
Queens,8,school organic,12,0
Queens,8,xmastree,12,0
Queens,9,leaves organic,12,0
Queens,9,mgp,12,550.1
Queens,9,other organics,12,0
Queens,9,paper,12,530.7
Queens,9,refuse,12,3975.9
Queens,9,res organics,12,268.6
Queens,9,school organic,12,111.1
Queens,9,xmastree,12,0
Staten Island,1,leaves organic,1,0
Staten Island,1,mgp,1,630.9
Staten Island,1,other organics,1,0
Staten Island,1,paper,1,632.6
Staten Island,1,refuse,1,4963
Staten Island,1,res organics,1,170.6
Staten Island,1,school organic,1,0
Staten Island,1,xmastree,1,0
Staten Island,2,leaves organic,1,0
Staten Island,2,mgp,1,504.6
Staten Island,2,other organics,1,7.8
Staten Island,2,paper,1,502
Staten Island,2,refuse,1,4366.9
Staten Island,2,res organics,1,148.2
Staten Island,2,school organic,1,34.3
Staten Island,2,xmastree,1,0
Staten Island,3,leaves organic,1,0
Staten Island,3,mgp,1,668.3
Staten Island,3,other organics,1,0
Staten Island,3,paper,1,710.5
Staten Island,3,refuse,1,5120
Staten Island,3,res organics,1,169.4
Staten Island,3,school organic,1,34.8
Staten Island,3,xmastree,1,0
Staten Island,1,leaves organic,2,0
Staten Island,1,mgp,2,524
Staten Island,1,other organics,2,0.2
Staten Island,1,paper,2,537.2
Staten Island,1,refuse,2,4319.3
Staten Island,1,res organics,2,96.3
Staten Island,1,school organic,2,0
Staten Island,1,xmastree,2,0
Staten Island,2,leaves organic,2,0
Staten Island,2,mgp,2,414.9
Staten Island,2,other organics,2,5.5
Staten Island,2,paper,2,418.8
Staten Island,2,refuse,2,3865.5
Staten Island,2,res organics,2,98.1
Staten Island,2,school organic,2,27.4
Staten Island,2,xmastree,2,0
Staten Island,3,leaves organic,2,0
Staten Island,3,mgp,2,524.4
Staten Island,3,other organics,2,0
Staten Island,3,paper,2,562.8
Staten Island,3,refuse,2,4355
Staten Island,3,res organics,2,121.9
Staten Island,3,school organic,2,25.7
Staten Island,3,xmastree,2,0
Staten Island,1,leaves organic,3,0
Staten Island,1,mgp,3,610.5
Staten Island,1,other organics,3,0
Staten Island,1,paper,3,621.2
Staten Island,1,refuse,3,5173.2
Staten Island,1,res organics,3,165.4
Staten Island,1,school organic,3,0
Staten Island,1,xmastree,3,0
Staten Island,2,leaves organic,3,0
Staten Island,2,mgp,3,494.5
Staten Island,2,other organics,3,12.6
Staten Island,2,paper,3,464.6
Staten Island,2,refuse,3,4561.9
Staten Island,2,res organics,3,162.9
Staten Island,2,school organic,3,34
Staten Island,2,xmastree,3,0
Staten Island,3,leaves organic,3,0
Staten Island,3,mgp,3,587.8
Staten Island,3,other organics,3,0
Staten Island,3,paper,3,600.8
Staten Island,3,refuse,3,4979.4
Staten Island,3,res organics,3,233.5
Staten Island,3,school organic,3,35.8
Staten Island,3,xmastree,3,0
Staten Island,1,leaves organic,4,0
Staten Island,1,mgp,4,656.3
Staten Island,1,other organics,4,0.2
Staten Island,1,paper,4,612.4
Staten Island,1,refuse,4,5081.8
Staten Island,1,res organics,4,447.5
Staten Island,1,school organic,4,0
Staten Island,1,xmastree,4,0
Staten Island,2,leaves organic,4,0
Staten Island,2,mgp,4,551.9
Staten Island,2,other organics,4,2.7
Staten Island,2,paper,4,475.8
Staten Island,2,refuse,4,4625.3
Staten Island,2,res organics,4,431.3
Staten Island,2,school organic,4,32
Staten Island,2,xmastree,4,0
Staten Island,3,leaves organic,4,0
Staten Island,3,mgp,4,712.7
Staten Island,3,other organics,4,0
Staten Island,3,paper,4,673.4
Staten Island,3,refuse,4,5041.4
Staten Island,3,res organics,4,623.6
Staten Island,3,school organic,4,32.7
Staten Island,3,xmastree,4,0
Staten Island,1,leaves organic,5,0
Staten Island,1,mgp,5,748.4
Staten Island,1,other organics,5,0
Staten Island,1,paper,5,679.9
Staten Island,1,refuse,5,5657.6
Staten Island,1,res organics,5,573.9
Staten Island,1,school organic,5,0
Staten Island,1,xmastree,5,0
Staten Island,2,leaves organic,5,0
Staten Island,2,mgp,5,612.5
Staten Island,2,other organics,5,9.4
Staten Island,2,paper,5,540.6
Staten Island,2,refuse,5,4933.4
Staten Island,2,res organics,5,554.1
Staten Island,2,school organic,5,37.8
Staten Island,2,xmastree,5,0
Staten Island,3,leaves organic,5,0
Staten Island,3,mgp,5,820.6
Staten Island,3,other organics,5,0
Staten Island,3,paper,5,787.5
Staten Island,3,refuse,5,5745.9
Staten Island,3,res organics,5,785.5
Staten Island,3,school organic,5,40.2
Staten Island,3,xmastree,5,0
Staten Island,1,leaves organic,6,0
Staten Island,1,mgp,6,646.9
Staten Island,1,other organics,6,0
Staten Island,1,paper,6,647.2
Staten Island,1,refuse,6,5504.3
Staten Island,1,res organics,6,453.6
Staten Island,1,school organic,6,0
Staten Island,1,xmastree,6,0
Staten Island,2,leaves organic,6,0
Staten Island,2,mgp,6,501.2
Staten Island,2,other organics,6,2.4
Staten Island,2,paper,6,492.2
Staten Island,2,refuse,6,4800
Staten Island,2,res organics,6,471.4
Staten Island,2,school organic,6,28.8
Staten Island,2,xmastree,6,0
Staten Island,3,leaves organic,6,0
Staten Island,3,mgp,6,651.9
Staten Island,3,other organics,6,0
Staten Island,3,paper,6,666.9
Staten Island,3,refuse,6,5367.9
Staten Island,3,res organics,6,580.4
Staten Island,3,school organic,6,30.8
Staten Island,3,xmastree,6,0
Staten Island,1,leaves organic,7,0
Staten Island,1,mgp,7,716.2
Staten Island,1,other organics,7,0
Staten Island,1,paper,7,653.6
Staten Island,1,refuse,7,5529.7
Staten Island,1,res organics,7,391
Staten Island,1,school organic,7,0
Staten Island,1,xmastree,7,0
Staten Island,2,leaves organic,7,0
Staten Island,2,mgp,7,551
Staten Island,2,other organics,7,13.4
Staten Island,2,paper,7,527.2
Staten Island,2,refuse,7,4750.7
Staten Island,2,res organics,7,460.1
Staten Island,2,school organic,7,21.7
Staten Island,2,xmastree,7,0
Staten Island,3,leaves organic,7,0
Staten Island,3,mgp,7,731
Staten Island,3,other organics,7,0
Staten Island,3,paper,7,726.8
Staten Island,3,refuse,7,5530.2
Staten Island,3,res organics,7,549.8
Staten Island,3,school organic,7,0
Staten Island,3,xmastree,7,0
Staten Island,1,leaves organic,8,0
Staten Island,1,mgp,8,689.7
Staten Island,1,other organics,8,1
Staten Island,1,paper,8,557.1
Staten Island,1,refuse,8,5110.4
Staten Island,1,res organics,8,344.2
Staten Island,1,school organic,8,0
Staten Island,1,xmastree,8,0
Staten Island,2,leaves organic,8,0
Staten Island,2,mgp,8,502.1
Staten Island,2,other organics,8,6.5
Staten Island,2,paper,8,434.3
Staten Island,2,refuse,8,4417.2
Staten Island,2,res organics,8,400.9
Staten Island,2,school organic,8,11.5
Staten Island,2,xmastree,8,0
Staten Island,3,leaves organic,8,0
Staten Island,3,mgp,8,656.6
Staten Island,3,other organics,8,0
Staten Island,3,paper,8,606.9
Staten Island,3,refuse,8,5097.8
Staten Island,3,res organics,8,439.5
Staten Island,3,school organic,8,0
Staten Island,3,xmastree,8,0
Staten Island,1,leaves organic,9,0
Staten Island,1,mgp,9,713.6
Staten Island,1,other organics,9,0.2
Staten Island,1,paper,9,614.2
Staten Island,1,refuse,9,5494.1
Staten Island,1,res organics,9,276
Staten Island,1,school organic,9,0
Staten Island,1,xmastree,9,0
Staten Island,2,leaves organic,9,0
Staten Island,2,mgp,9,537.6
Staten Island,2,other organics,9,8.4
Staten Island,2,paper,9,484.4
Staten Island,2,refuse,9,4811.7
Staten Island,2,res organics,9,402.8
Staten Island,2,school organic,9,36.3
Staten Island,2,xmastree,9,0
Staten Island,3,leaves organic,9,0
Staten Island,3,mgp,9,662.4
Staten Island,3,other organics,9,0
Staten Island,3,paper,9,638.8
Staten Island,3,refuse,9,5314.2
Staten Island,3,res organics,9,425
Staten Island,3,school organic,9,34
Staten Island,3,xmastree,9,0
Staten Island,1,leaves organic,10,0
Staten Island,1,mgp,10,657.8
Staten Island,1,other organics,10,0.8
Staten Island,1,paper,10,611.4
Staten Island,1,refuse,10,5353.8
Staten Island,1,res organics,10,283.5
Staten Island,1,school organic,10,0
Staten Island,1,xmastree,10,0
Staten Island,2,leaves organic,10,0
Staten Island,2,mgp,10,523.7
Staten Island,2,other organics,10,5.2
Staten Island,2,paper,10,498.9
Staten Island,2,refuse,10,4727
Staten Island,2,res organics,10,402
Staten Island,2,school organic,10,37.5
Staten Island,2,xmastree,10,0
Staten Island,3,leaves organic,10,0
Staten Island,3,mgp,10,657.6
Staten Island,3,other organics,10,0
Staten Island,3,paper,10,681.9
Staten Island,3,refuse,10,5245.4
Staten Island,3,res organics,10,468.2
Staten Island,3,school organic,10,45.4
Staten Island,3,xmastree,10,0
Staten Island,1,leaves organic,11,0
Staten Island,1,mgp,11,599.2
Staten Island,1,other organics,11,0
Staten Island,1,paper,11,588.1
Staten Island,1,refuse,11,5002.8
Staten Island,1,res organics,11,407.6
Staten Island,1,school organic,11,0
Staten Island,1,xmastree,11,0
Staten Island,2,leaves organic,11,0
Staten Island,2,mgp,11,466.8
Staten Island,2,other organics,11,3.1
Staten Island,2,paper,11,452.5
Staten Island,2,refuse,11,4386.1
Staten Island,2,res organics,11,520.5
Staten Island,2,school organic,11,30.4
Staten Island,2,xmastree,11,0
Staten Island,3,leaves organic,11,0
Staten Island,3,mgp,11,608
Staten Island,3,other organics,11,0
Staten Island,3,paper,11,617.2
Staten Island,3,refuse,11,4993
Staten Island,3,res organics,11,656.9
Staten Island,3,school organic,11,37.8
Staten Island,3,xmastree,11,0
Staten Island,1,leaves organic,12,0
Staten Island,1,mgp,12,718.2
Staten Island,1,other organics,12,0.6
Staten Island,1,paper,12,764.9
Staten Island,1,refuse,12,5536.1
Staten Island,1,res organics,12,284.7
Staten Island,1,school organic,12,0
Staten Island,1,xmastree,12,0
Staten Island,2,leaves organic,12,0
Staten Island,2,mgp,12,552.3
Staten Island,2,other organics,12,7
Staten Island,2,paper,12,617.4
Staten Island,2,refuse,12,4780.8
Staten Island,2,res organics,12,359
Staten Island,2,school organic,12,27.1
Staten Island,2,xmastree,12,0
Staten Island,3,leaves organic,12,0
Staten Island,3,mgp,12,738.8
Staten Island,3,other organics,12,0
Staten Island,3,paper,12,867.1
Staten Island,3,refuse,12,5530.4
Staten Island,3,res organics,12,428.7
Staten Island,3,school organic,12,36.3
Staten Island,3,xmastree,12,0
